gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,charge_ratio,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_60+
1,0,0,0,0.7217525261174614,1,One year,0,Credit card (automatic),1.6447740483038655,1.548491036848655,-0.4869454387424835,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,0,-1.2846046672683313,0,Month-to-month,0,Electronic check,-1.3382762043870962,-1.001642599433082,2.9892366859681094,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,0.23039974406379785,1,Two year,1,Mailed check,-1.4928297829387727,-0.6780168654469595,-0.4625776770313364,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,1,1,1,-0.3428451683321429,1,Month-to-month,1,Electronic check,0.49808620743658766,-0.19096411589022821,-0.40119804539714876,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,1,-0.05622271213417253,1,Month-to-month,0,Bank transfer (automatic),-0.1716459662873439,-0.2052261135959572,-0.43914193752227404,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,0,1,-0.997982211070361,1,Month-to-month,0,Bank transfer (automatic),-1.509448447299168,-0.9421181066829698,-0.11144663918698813,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,1,0,0.435130069919491,1,One year,1,Electronic check,1.418760213002489,0.9925163541930752,-0.47226923688447453,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,0,1,0,1.0083749823154318,1,Two year,1,Credit card (automatic),0.18233158458907636,0.8115327088885922,-0.4968826338529119,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,0,1,1,-0.7932518852146678,1,Two year,0,Mailed check,-1.462916187090061,-0.8920795007789937,-0.27814654335241706,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,0.3122918744060751,1,One year,1,Credit card (automatic),0.8221501624642966,0.5300517309135078,-0.46501716343595856,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
1,0,1,1,-0.38379123350328154,1,One year,0,Mailed check,-1.50280098155501,-0.819310145043251,-0.39412789682146726,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,1.6225659598825113,1,Two year,1,Credit card (automatic),0.6227261901395527,1.6228745411619452,-0.5080577344682273,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0,0,0.9264828519731545,1,One year,1,Credit card (automatic),0.6443304538080667,1.017259261840689,-0.4920817587858191,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0,1,0,0.6398603957751842,1,Month-to-month,1,Bank transfer (automatic),1.5483857950135729,1.3379883730369657,-0.4824313675831627,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,0.3352232967047137,-0.9793761937126648,3.0848799963630302,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,0.1485076137215206,1,Month-to-month,1,Bank transfer (automatic),1.0797394600504242,0.5166741981817775,-0.4559123437136495,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1,0,0,0,-0.8751440155569451,1,Month-to-month,1,Electronic check,0.1490942558682857,-0.6975414297479807,-0.20075141899598856,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,0,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,0.6559635188603433,-0.9751086502131211,3.090362117635609,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0,0.8445907216308772,1,Month-to-month,1,Credit card (automatic),1.1146386552072547,1.2647546731898736,-0.48929983864470916,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
1,0,1,0,1.540673829540234,0,One year,1,Bank transfer (automatic),-0.45914885972218333,0.5950599065024119,-0.5080081132934497,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1,0,0,0,-0.8341979503858065,1,One year,0,Electronic check,1.02489786766112,-0.48891825400603856,-0.2615867377816844,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1,0,1,0,-0.42473729867442017,1,Month-to-month,1,Credit card (automatic),0.9916605389403292,-0.16569052925821548,-0.3773038251580007,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,0,1,1,0.9264828519731545,1,Two year,1,Credit card (automatic),0.1391230572520486,0.6868010359304264,-0.4935103273084524,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-0.17906090764758842,1,Month-to-month,0,Bank transfer (automatic),-0.01376865486358826,-0.18660812589328468,-0.4324731922071971,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,0,1,1,1.0493210474865704,1,Two year,1,Mailed check,-1.4961535158108519,-0.5000404010540722,-0.4966520806543448,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.547575494187836,1,One year,1,Credit card (automatic),-1.5011391151189704,-0.8415986623880181,-0.3720952766948342,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,-0.547575494187836,1,Month-to-month,1,Electronic check,1.0066173368646851,-0.2212570412496835,-0.36356251305397164,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1,0,0,0,-0.05622271213417253,1,Month-to-month,1,Bank transfer (automatic),0.25212997490273703,-0.058957718520923026,-0.4358217429763193,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,-0.7932518852146678,1,Month-to-month,0,Electronic check,0.8155026967201389,-0.5117595619595549,-0.268523998224582,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1,0,0,0,-1.2846046672683313,1,Month-to-month,1,Mailed check,-1.484520450758575,-1.003588422375879,2.959293382050462,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,1,1,-1.2846046672683313,1,Month-to-month,1,Mailed check,0.19230278320531394,-0.9812777934067619,3.081961579334353,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,0,-0.5885215593589747,1,Month-to-month,1,Electronic check,0.28869103649560657,-0.41132856416200303,-0.3601868008209234,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-0.7932518852146678,1,One year,1,Mailed check,-1.4928297829387727,-0.8988677694544336,-0.27426944784731666,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,-1.2436586020971927,1,One year,0,Mailed check,-1.4811967178864962,-0.9984143022779867,1.7190266752534398,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,1,0,1.540673829540234,1,Two year,0,Credit card (automatic),0.0028500094968070704,0.9878065782065323,-0.5068395464826612,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
1,1,1,0,0.4760761350906296,1,Two year,1,Credit card (automatic),-1.5127721801712473,-0.6378400440030688,-0.4756095123280676,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,1,1,-1.1617664717549154,1,Month-to-month,0,Mailed check,-1.462916187090061,-0.9847050951810069,0.6452523626720387,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,1,0,1.3359435036845408,1,Two year,0,Bank transfer (automatic),0.3751080911696626,1.1674856376743672,-0.5028191139098461,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0,1,0,0,1.5816198947113727,1,One year,1,Credit card (automatic),1.1561853161082432,2.163260528650798,-0.5086178614006521,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,1,1,1.2949974385134022,1,One year,1,Bank transfer (automatic),-0.36608433930396933,0.49100260231146536,-0.5013796143614827,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,-0.17906090764758842,1,Month-to-month,1,Mailed check,0.9135528164464709,0.13856542179733553,-0.42887227092217756,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
0,1,0,0,-0.6704136897012519,1,Month-to-month,1,Electronic check,1.0481639977656734,-0.31326351016989773,-0.33483244748054664,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,0,1,1,1.540673829540234,1,Two year,1,Bank transfer (automatic),1.6397884489957473,2.4032379877209937,-0.5052610284410697,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,0.2713458092349365,1,Month-to-month,1,Bank transfer (automatic),0.5529277998258925,0.3616274882398064,-0.46302084670172544,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1,0,0,0,-0.547575494187836,1,Month-to-month,1,Bank transfer (automatic),-0.6602346984829667,-0.6296145197448809,-0.3681308651678237,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,1.1312131778288477,1,Month-to-month,1,Bank transfer (automatic),1.3323431583284335,1.745571944679914,-0.4977205914251008,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,0,0.7626985912886,1,One year,1,Credit card (automatic),0.8470781590048896,1.0281824042695729,-0.48756325049917515,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,1,0,0,0.9674289171442931,1,One year,0,Electronic check,1.5168103327288216,1.7025648353192275,-0.49339823889010254,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1,0,1,0,1.3768895688556795,1,Month-to-month,1,Credit card (automatic),1.334005024764473,2.142033369274829,-0.5055034170330301,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
0,0,1,1,1.0493210474865704,0,Two year,1,Credit card (automatic),-0.3112427469146648,0.38798454446496744,-0.49515548858477004,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
0,0,1,1,1.4997277643690954,1,One year,0,Bank transfer (automatic),-0.19158836351981834,0.8159771453829358,-0.5070824439466945,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,0,-0.22000697281872703,1,Month-to-month,1,Mailed check,-0.2896384832461509,-0.3759941884507552,-0.4158806607140464,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,0,0,0,-1.2846046672683313,1,Month-to-month,1,Electronic check,-0.5405803150881203,-0.9910290197450976,3.0590458549256736,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.0798743414126382,1,Month-to-month,0,Mailed check,-1.4911679165027332,-0.9642297310329372,0.11044169992504893,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-1.0389282762414995,0,Month-to-month,0,Bank transfer (automatic),-1.3233194064627405,-0.9285194577077399,-0.07534232620948801,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0,0,-0.997982211070361,1,Month-to-month,1,Electronic check,0.16072732092056272,-0.7644954282796819,-0.1016823784338208,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,-0.7113597548723906,1,Month-to-month,1,Mailed check,0.1540798551764045,-0.538713632042165,-0.3205018545040898,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
1,0,0,0,-0.9570361458992224,1,Month-to-month,0,Mailed check,-1.477872985014417,-0.9321236524767844,-0.14769102171616555,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
